54029.24532,30,2,25.828123,4.061018,3281,1779,18.5,0
54029.25392,30,3,25.825878,4.060494,3273,1801,18.5,0
54029.26253,30,4,25.823631,4.059969,3299,1796,18.5,0
54029.23676,31,1,25.869295,3.481134,3224,966,18.3,0
54029.24532,31,2,25.867555,3.480336,3227,943,18.3,0
54029.25392,31,3,25.865805,3.479533,3220,965,18.3,0
54029.26253,31,4,25.864054,3.47873,3245,960,18.3,0
54029.23676,32,1,25.892742,4.632388,3183,2622,17.8,0
54029.24532,32,2,25.890865,4.63187,3187,2600,17.8,0
54029.25392,32,3,25.888978,4.631349,3179,2622,17.8,0
54029.26253,32,4,25.887089,4.630827,3205,2617,17.8,0
54029.23676,33,1,25.910457,5.215274,3154,3460,20.2,0
54029.24532,33,2,25.908575,5.214209,3158,3438,20.2,0
54029.25392,33,3,25.906683,5.213138,3150,3459,20.2,0
54029.26253,33,4,25.904788,5.212065,3176,3453,20.2,0
54029.23676,34,1,25.916156,4.567822,3150,2529,19.4,0
54029.24532,34,2,25.914415,4.567494,3154,2507,19.4,0
54029.25392,34,3,25.912663,4.567165,3146,2530,19.4,0
54029.26253,34,4,25.91091,4.566834,3171,2525,19.4,0
54029.23676,35,1,25.930119,5.534197,3124,3919,19.6,0
54029.24532,35,2,25.928388,5.533779,3128,3897,19.6,0
54029.25392,35,3,25.926649,5.533359,3120,3920,19.6,0
54029.26253,35,4,25.924907,5.532939,3145,3915,19.6,0
54029.23676,36,1,25.94023,3.074598,3124,380,19.9,0
54029.24532,36,2,25.938145,3.073757,3128,358,19.9,0
54029.25392,36,3,25.936049,3.072911,3121,380,19.9,0
54029.26253,36,4,25.933949,3.072065,3147,374,19.9,0
54029.23676,37,1,25.954779,3.346728,3102,772,17.5,0
54029.24532,37,2,25.951647,3.348032,3107,752,17.5,0
54029.25392,37,3,25.948497,3.349345,3102,777,17.5,0
54029.26253,37,4,25.945344,3.350658,3129,775,17.5,0
54029.23676,38,1,25.972263,5.166544,3066,3390,19.7,0
54029.24532,38,2,25.970362,5.165767,3070,3368,19.7,0
54029.25392,38,3,25.968451,5.164987,3062,3389,19.7,0
54029.26253,38,4,25.966537,5.164206,3087,3384,19.7,0
54029.23676,39,1,25.984145,3.613636,3058,1156,16.7,0
54029.24532,39,2,25.981872,3.613352,3062,1134,16.7,0
54029.25392,39,3,25.979586,3.613066,3055,1157,16.7,0
54029.26253,39,4,25.977298,3.61278,3081,1152,16.7,0
54029.23676,40,1,26.011426,4.009778,3016,1725,19.2,0
54029.24532,40,2,26.009572,4.008466,3020,1702,19.2,0
54029.25392,40,3,26.007708,4.007147,3013,1723,19.2,0
54029.26253,40,4,26.005842,4.005827,3038,1717,19.2,0
54029.23676,41,1,26.013503,3.985121,3014,1690,19.2,0
54029.24532,41,2,26.011537,3.984439,3018,1668,19.2,0
54029.25392,41,3,26.009561,3.983754,3010,1690,19.2,0
54029.26253,41,4,26.007582,3.983068,3036,1685,19.2,0
54029.23676,42,1,26.019009,4.886907,3001,2987,18.7,0
54029.24532,42,2,26.017346,4.886497,3004,2965,18.7,0
54029.25392,42,3,26.015674,4.886084,2996,2988,18.7,0
54029.26253,42,4,26.014,4.885671,3021,2983,18.7,0
54029.23676,43,1,26.033625,4.885507,2980,2985,19.0,0
54029.24532,43,2,26.031967,4.885051,2983,2963,19.0,0
54029.25392,43,3,26.030299,4.884592,2975,2985,19.0,0
54029.26253,43,4,26.028629,4.884132,3000,2981,19.0,0
54029.23676,44,1,26.058363,3.45713,2952,930,18.8,0
54029.24532,44,2,26.056516,3.456236,2956,908,18.8,0
54029.25392,44,3,26.054659,3.455336,2948,929,18.8,0
54029.26253,44,4,26.0528,3.454436,2974,924,18.8,0
54029.23676,45,1,26.066554,4.938179,2932,3061,19.4,0
54029.24532,45,2,26.064639,4.938113,2936,3039,19.4,0
54029.25392,45,3,26.062714,4.938047,2928,3062,19.4,0
54029.26253,45,4,26.060786,4.937982,2954,3058,19.4,0
54029.23676,46,1,26.117476,4.521604,2861,2461,19.4,0
54029.24532,46,2,26.115489,4.521047,2865,2439,19.4,0
54029.25392,46,3,26.11349,4.520487,2858,2461,19.4,0
54029.26253,46,4,26.111488,4.519927,2883,2456,19.4,0
54029.23676,47,1,26.130754,4.923939,2840,3040,18.9,0
54029.24532,47,2,26.128856,4.923799,2844,3018,18.9,0
54029.25392,47,3,26.126948,4.923657,2836,3041,18.9,0
54029.26253,47,4,26.125038,4.923515,2862,3037,18.9,0
54029.23676,48,1,26.141039,4.818039,2826,2887,19.3,0
54029.24532,48,2,26.138977,4.817824,2830,2866,19.3,0
54029.25392,48,3,26.136904,4.817607,2823,2888,19.3,0
54029.26253,48,4,26.134829,4.81739,2848,2884,19.3,0
54029.23676,49,1,26.144473,3.740304,2827,1337,19.6,0
54029.24532,49,2,26.142468,3.739811,2831,1315,19.6,0
54029.25392,49,3,26.140453,3.739315,2824,1337,19.6,0
54029.26253,49,4,26.138435,3.738818,2849,1333,19.6,0
54029.23676,50,1,26.174955,5.537879,2773,3923,18.5,0
54029.24532,50,2,26.172574,5.538106,2778,3902,18.5,0
54029.25392,50,3,26.170181,5.538335,2771,3925,18.5,0
54029.26253,50,4,26.167784,5.538564,2797,3922,18.5,0
54029.23676,51,1,26.195271,5.479286,2745,3839,20.4,0
54029.24532,51,2,26.193526,5.478349,2748,3816,20.4,0
54029.25392,51,3,26.191772,5.477407,2740,3838,20.4,0
54029.26253,51,4,26.190016,5.476463,2765,3832,20.4,0
54029.23676,52,1,26.202971,3.572476,2744,1095,20.5,0
54029.24532,52,2,26.201192,3.571802,2748,1073,20.5,0
54029.25392,52,3,26.199403,3.571125,2740,1095,20.5,0
54029.26253,52,4,26.197612,3.570447,2765,1090,20.5,0
54029.23676,53,1,26.215385,4.223168,2723,2031,18.9,0
54029.24532,53,2,26.213656,4.222147,2726,2009,18.9,0
54029.25392,53,3,26.211918,4.22112,2718,2030,18.9,0
54029.26253,53,4,26.210177,4.220091,2743,2024,18.9,0
54029.23676,54,1,26.219411,2.970998,2724,230,17.8,0
54029.24532,54,2,26.217517,2.970171,2728,207,17.8,0
54029.25392,54,3,26.215613,2.96934,2720,229,17.8,0
54029.26253,54,4,26.213706,2.968507,2745,224,17.8,0
54029.23676,55,1,26.222279,4.759076,2710,2802,19.3,0
54029.24532,55,2,26.219939,4.758635,2714,2780,19.3,0
54029.25392,55,3,26.217585,4.758192,2707,2803,19.3,0
54029.26253,55,4,26.215228,4.757748,2733,2798,19.3,0
54029.23676,56,1,26.221501,4.650479,2712,2646,19.7,0
54029.24532,56,2,26.219468,4.649261,2716,2623,19.7,0
54029.25392,56,3,26.217424,4.648037,2708,2644,19.7,0
54029.26253,56,4,26.215377,4.646811,2734,2638,19.7,0
54029.23676,57,1,26.258808,3.626241,2663,1172,18.7,0
54029.24532,57,2,26.256605,3.625452,2668,1150,18.7,0
54029.25392,57,3,26.25439,3.624658,2661,1172,18.7,0
54029.26253,57,4,26.252172,3.623864,2686,1167,18.7,0
54029.23676,58,1,26.262877,5.441945,2648,3784,18.8,0
54029.24532,58,2,26.260722,5.44178,2652,3763,18.8,0
54029.25392,58,3,26.258554,5.441614,2645,3786,18.8,0
54029.26253,58,4,26.256384,5.441448,2670,3781,18.8,0
54029.23676,59,1,26.27789,3.991406,2634,1697,18.0,0
54029.24532,59,2,26.275788,3.991223,2638,1676,18.0,0
54029.25392,59,3,26.273675,3.99104,2631,1699,18.0,0
54029.26253,59,4,26.271559,3.990856,2657,1694,18.0,0
54029.23676,60,1,26.31771,5.322126,2570,3612,18.6,0
54029.24532,60,2,26.315727,5.321206,2574,3589,18.6,0
54029.25392,60,3,26.313734,5.320281,2566,3611,18.6,0
54029.26253,60,4,26.311738,5.319355,2592,3605,18.6,0
54029.23676,61,1,26.362203,4.437078,2511,2338,19.2,0
54029.24532,61,2,26.360386,4.436305,2515,2316,19.2,0
54029.25392,61,3,26.358559,4.435528,2507,2338,19.2,0
54029.26253,61,4,26.35673,4.43475,2532,2332,19.2,0
54029.23676,62,1,26.385466,2.987097,2485,252,19.3,0
54029.24532,62,2,26.383788,2.98619,2489,229,19.3,0
54029.25392,62,3,26.3821,2.985278,2481,251,19.3,0
54029.26253,62,4,26.380409,2.984365,2506,246,19.3,0
54029.23676,63,1,26.425898,3.007239,2427,281,18.6,0
54029.24532,63,2,26.424066,3.006375,2431,258,18.6,0
54029.25392,63,3,26.422224,3.005506,2423,280,18.6,0
54029.26253,63,4,26.420379,3.004636,2448,275,18.6,0
54029.23676,64,1,26.497742,4.98759,2314,3129,16.1,0
54029.24532,64,2,26.49543,4.987398,2318,3108,16.1,0
54029.25392,64,3,26.493105,4.987206,2311,3131,16.1,0
54029.26253,64,4,26.490777,4.987012,2337,3126,16.1,0
54029.23676,65,1,26.502191,5.60612,2304,4019,18.6,0
54029.24532,65,2,26.49975,5.605966,2309,3998,18.6,0
54029.25392,65,3,26.497296,5.605811,2302,4021,18.6,0
54029.26253,65,4,26.494838,5.605655,2328,4016,18.6,0
54029.23676,66,1,26.503315,3.473314,2313,951,16.7,0
54029.24532,66,2,26.501296,3.472983,2317,929,16.7,0
54029.25392,66,3,26.499266,3.47265,2310,952,16.7,0
54029.26253,66,4,26.497233,3.472317,2335,947,16.7,0
54029.23676,67,1,26.504901,4.436304,2306,2336,19.8,0
54029.24532,67,2,26.503332,4.435332,2310,2314,19.8,0
54029.25392,67,3,26.501755,4.434355,2301,2335,19.8,0
54029.26253,67,4,26.500175,4.433377,2326,2330,19.8,0
54029.23676,68,1,26.513191,3.437744,2299,900,17.6,0
54029.24532,68,2,26.511042,3.438134,2303,879,17.6,0
54029.25392,68,3,26.508882,3.438526,2296,903,17.6,0
54029.26253,68,4,26.506718,3.438919,2322,899,17.6,0
54029.23676,69,1,26.53721,2.854832,2267,61,19.1,0
54029.24532,69,2,26.535308,2.854329,2271,39,19.1,0
54029.25392,69,3,26.533396,2.853823,2264,61,19.1,0
54029.26253,69,4,26.531481,2.853316,2289,56,19.1,0
54029.23676,70,1,26.541078,4.028998,2256,1750,19.6,0
54029.24532,70,2,26.539253,4.028496,2260,1728,19.6,0
54029.25392,70,3,26.537418,4.027992,2252,1750,19.6,0
54029.26253,70,4,26.535581,4.027486,2278,1746,19.6,0
54029.23676,71,1,26.568708,4.747447,2213,2784,19.7,0
54029.24532,71,2,26.566817,4.746301,2217,2761,19.7,0
54029.25392,71,3,26.564916,4.745148,2209,2782,19.7,0
54029.26253,71,4,26.563013,4.743994,2235,2776,19.7,0
54029.23676,72,1,26.601441,5.645593,2162,4076,18.9,0
54029.24532,72,2,26.59987,5.644588,2165,4053,18.9,0
54029.25392,72,3,26.59829,5.643577,2157,4075,18.9,0
54029.26253,72,4,26.596708,5.642564,2182,4069,18.9,0
54029.23676,73,1,26.639619,4.568049,2112,2525,19.2,0
54029.24532,73,2,26.637738,4.567243,2116,2503,19.2,0
54029.25392,73,3,26.635846,4.566432,2109,2525,19.2,0
54029.26253,73,4,26.633953,4.56562,2134,2519,19.2,0
54029.23676,74,1,26.655308,5.540849,2085,3925,15.5,0
54029.24532,74,2,26.653669,5.540266,2089,3903,15.5,0
54029.25392,74,3,26.652021,5.539681,2081,3925,15.5,0
54029.26253,74,4,26.650371,5.539094,2106,3920,15.5,0
54029.23676,75,1,26.665268,4.558605,2076,2512,18.4,0
54029.24532,75,2,26.663279,4.557517,2080,2489,18.4,0
54029.25392,75,3,26.66128,4.556424,2072,2510,18.4,0
54029.26253,75,4,26.659278,4.555329,2097,2504,18.4,0
54029.23676,76,1,26.664655,3.593409,2081,1123,19.8,0
54029.24532,76,2,26.66303,3.591863,2084,1100,19.8,0
54029.25392,76,3,26.661396,3.590309,2076,1120,19.8,0
54029.26253,76,4,26.65976,3.588753,2101,1114,19.8,0
54029.23676,77,1,26.720139,5.273226,1994,3539,17.9,0
54029.24532,77,2,26.718519,5.271745,1997,3516,17.9,0
54029.25392,77,3,26.71689,5.270256,1989,3537,17.9,0
54029.26253,77,4,26.715258,5.268764,2014,3531,17.9,0
54029.23676,78,1,26.765111,3.414079,1937,865,18.7,0
54029.24532,78,2,26.762842,3.414205,1942,844,18.7,0
54029.25392,78,3,26.76056,3.414332,1935,867,18.7,0
54029.26253,78,4,26.758276,3.414459,1961,863,18.7,0
54029.23676,79,1,26.772841,3.854707,1924,1498,19.4,0
54029.24532,79,2,26.770787,3.853519,1929,1476,19.4,0
54029.25392,79,3,26.768722,3.852326,1921,1497,19.4,0
54029.26253,79,4,26.766655,3.851131,1947,1491,19.4,0
54029.23676,80,1,26.783449,3.296808,1912,696,18.2,0
54029.24532,80,2,26.781764,3.295789,1915,673,18.2,0
54029.25392,80,3,26.780071,3.294765,1907,695,18.2,0
54029.26253,80,4,26.778374,3.293739,1932,689,18.2,0
54029.23676,81,1,26.838011,4.321424,1829,2170,18.6,1
54029.24532,81,2,26.831931,4.311582,1839,2134,18.6,1
54029.25392,81,3,26.825821,4.301692,1837,2143,18.6,1
54029.26253,81,4,26.819707,4.291796,1869,2125,18.6,1
54029.23676,82,1,26.834054,5.034296,1832,3195,19.0,0
54029.24532,82,2,26.831932,5.033835,1836,3173,19.0,0
54029.25392,82,3,26.829798,5.033372,1828,3195,19.0,0
54029.26253,82,4,26.82766,5.032909,1854,3191,19.0,0
54029.23676,83,1,26.841437,4.773122,1822,2819,20.2,0
54029.24532,83,2,26.839292,4.772268,1826,2797,20.2,0
54029.25392,83,3,26.837135,4.771408,1819,2819,20.2,0
54029.26253,83,4,26.834975,4.770548,1845,2813,20.2,0
54029.23676,84,1,26.844615,4.975453,1817,3110,20.5,0
54029.24532,84,2,26.8428,4.974299,1820,3088,20.5,0
54029.25392,84,3,26.840975,4.973138,1813,3109,20.5,0
54029.26253,84,4,26.839147,4.971977,1838,3103,20.5,0
54029.23676,85,1,26.874394,3.606373,1780,1141,16.6,0
54029.24532,85,2,26.872304,3.605716,1784,1119,16.6,0
54029.25392,85,3,26.870203,3.605055,1777,1141,16.6,0
54029.26253,85,4,26.868099,3.604394,1802,1135,16.6,0
54029.23676,86,1,26.88884,4.737045,1754,2767,20.2,0
54029.24532,86,2,26.88661,4.736396,1759,2745,20.2,0
54029.25392,86,3,26.884368,4.735744,1751,2767,20.2,0
54029.26253,86,4,26.882122,4.735091,1777,2762,20.2,0
54029.23676,87,1,26.910559,3.564321,1728,1080,20.8,0
54029.24532,87,2,26.908526,3.563598,1732,1058,20.8,0
54029.25392,87,3,26.906481,3.562871,1725,1080,20.8,0
54029.26253,87,4,26.904434,3.562142,1750,1075,20.8,0
54029.23676,88,1,26.918399,3.402934,1717,848,20.4,0
54029.24532,88,2,26.91625,3.402395,1722,826,20.4,0
54029.25392,88,3,26.91409,3.401853,1714,848,20.4,0
54029.26253,88,4,26.911926,3.401311,1740,843,20.4,0
54029.23676,89,1,26.936953,5.051941,1684,3220,19.7,0
54029.24532,89,2,26.934867,5.051101,1688,3198,19.7,0
54029.25392,89,3,26.932771,5.050258,1681,3219,19.7,0
54029.26253,89,4,26.930671,5.049413,1706,3214,19.7,0
54029.23676,90,1,26.953112,3.079777,1669,383,18.2,0
54029.24532,90,2,26.951282,3.078726,1673,360,18.2,0
54029.25392,90,3,26.949442,3.077669,1665,381,18.2,0
54029.26253,90,4,26.947599,3.076612,1690,376,18.2,0
54029.23676,91,1,26.9809,3.939983,1625,1620,19.4,0
54029.24532,91,2,26.978974,3.938982,1629,1598,19.4,0
54029.25392,91,3,26.977037,3.937976,1622,1619,19.4,0
54029.26253,91,4,26.975098,3.936968,1647,1613,19.4,0
54029.23676,92,1,26.993887,4.6574,1604,2652,19.5,0
54029.24532,92,2,26.992053,4.656537,1608,2630,19.5,0
54029.25392,92,3,26.990209,4.65567,1600,2651,19.5,0
54029.26253,92,4,26.988363,4.654801,1625,2646,19.5,0
54029.23676,93,1,26.998699,5.53497,1594,3915,19.2,0
54029.24532,93,2,26.996513,5.534244,1598,3893,19.2,0
54029.25392,93,3,26.994314,5.533515,1591,3914,19.2,0
54029.26253,93,4,26.992112,5.532784,1616,3909,19.2,0
54029.23676,94,1,27.001513,4.33562,1594,2189,18.6,0
54029.24532,94,2,26.999533,4.335184,1598,2167,18.6,0
54029.25392,94,3,26.997543,4.334746,1591,2190,18.6,0
54029.26253,94,4,26.99555,4.334307,1616,2185,18.6,0
54029.23676,95,1,27.002339,4.558361,1592,2510,19.4,0
54029.24532,95,2,27.000414,4.557552,1596,2487,19.4,0
54029.25392,95,3,26.998478,4.556738,1589,2509,19.4,0
54029.26253,95,4,26.99654,4.555924,1614,2504,19.4,0
54029.23676,96,1,27.012878,2.85087,1584,53,18.9,0
54029.24532,96,2,27.011066,2.84942,1588,30,18.9,0
54029.25392,96,3,27.009244,2.847962,1580,51,18.9,0
54029.26253,96,4,27.00742,2.846503,1605,44,18.9,0
54029.23676,97,1,27.029284,3.622011,1557,1163,20.2,0
54029.24532,97,2,27.027125,3.621378,1562,1141,20.2,0
54029.25392,97,3,27.024955,3.620743,1554,1162,20.2,0
54029.26253,97,4,27.022782,3.620106,1580,1157,20.2,0
54029.23676,98,1,27.031414,4.078649,1552,1820,20.0,0
54029.24532,98,2,27.029448,4.077777,1556,1797,20.0,0
54029.25392,98,3,27.027472,4.0769,1549,1819,20.0,0
54029.26253,98,4,27.025493,4.076022,1574,1813,20.0,0
54029.23676,99,1,27.111524,4.763739,1435,2805,18.7,0
54029.24532,99,2,27.109997,4.762792,1438,2782,18.7,0
54029.25392,99,3,27.108462,4.761841,1430,2804,18.7,0
54029.26253,99,4,27.106925,4.760888,1455,2798,18.7,0
54029.23676,100,1,27.12233,3.099899,1426,411,19.4,0
54029.24532,100,2,27.12038,3.098913,1430,388,19.4,0
54029.25392,100,3,27.118419,3.097921,1422,410,19.4,0
54029.26253,100,4,27.116456,3.096929,1448,404,19.4,0
54029.23676,101,1,27.124058,5.233476,1415,3481,19.6,0
54029.24532,101,2,27.122414,5.231922,1419,3457,19.6,0
54029.25392,101,3,27.120761,5.230359,1411,3478,19.6,0
54029.26253,101,4,27.119107,5.228795,1435,3471,19.6,0
54029.23676,102,1,27.141023,4.964379,1392,3093,20.0,0
54029.24532,102,2,27.139351,4.963416,1395,3071,20.0,0
54029.25392,102,3,27.137669,4.962447,1387,3092,20.0,0
54029.26253,102,4,27.135985,4.961478,1412,3087,20.0,0
54029.23676,103,1,27.157995,4.926419,1368,3039,18.7,0
54029.24532,103,2,27.156064,4.925649,1372,3016,18.7,0
54029.25392,103,3,27.154123,4.924875,1364,3038,18.7,0
54029.26253,103,4,27.152179,4.9241,1389,3033,18.7,0
54029.23676,104,1,27.208555,3.613945,1300,1150,18.2,0
54029.24532,104,2,27.206418,3.613472,1304,1128,18.2,0
54029.25392,104,3,27.204269,3.612998,1297,1151,18.2,0
54029.26253,104,4,27.202117,3.612523,1323,1146,18.2,0
54029.23676,105,1,27.211311,5.268613,1290,3531,17.0,0
54029.24532,105,2,27.2095,5.267954,1294,3509,17.0,0
54029.25392,105,3,27.207679,5.267291,1286,3531,17.0,0
54029.26253,105,4,27.205855,5.266628,1311,3525,17.0,0
54029.23676,106,1,27.224103,3.316874,1279,723,19.5,0
54029.24532,106,2,27.222534,3.315777,1282,700,19.5,0
54029.25392,106,3,27.220956,3.314674,1274,721,19.5,0
54029.26253,106,4,27.219377,3.313571,1299,716,19.5,0
54029.23676,107,1,27.241065,4.471994,1250,2385,18.6,0
54029.24532,107,2,27.239193,4.471911,1254,2363,18.6,0
54029.25392,107,3,27.237311,4.471828,1246,2386,18.6,0
54029.26253,107,4,27.235427,4.471746,1272,2382,18.6,0
54029.23676,108,1,27.242706,3.779838,1250,1389,15.7,0
54029.24532,108,2,27.240852,3.779168,1254,1367,15.7,0
54029.25392,108,3,27.238989,3.778494,1246,1389,15.7,0
54029.26253,108,4,27.237122,3.77782,1272,1383,15.7,0
54029.23676,109,1,27.265611,4.127623,1216,1889,17.5,0
54029.24532,109,2,27.263744,4.127391,1220,1868,17.5,0
54029.25392,109,3,27.261867,4.127159,1212,1890,17.5,0
54029.26253,109,4,27.259988,4.126926,1238,1886,17.5,0
